Object,X1,Y1,X2,Y2,Confidence
car,559,362,603,394,0.6007289886474609
car,1221,482,1269,538,0.5387903451919556
car,706,370,754,405,0.5304592847824097
car,1142,387,1188,422,0.5152406692504883
car,201,883,432,1080,0.4720281660556793
car,0,683,65,816,0.4523197412490845
car,1153,430,1200,470,0.35956594347953796
truck,0,684,66,816,0.3264230191707611
truck,203,882,433,1079,0.31685271859169006
car,517,416,579,466,0.8757162094116211
car,1670,717,1894,830,0.7953057289123535
car,1407,644,1550,739,0.790913999080658
car,363,446,446,501,0.7572992444038391
car,1166,536,1266,615,0.6858711838722229
car,1049,341,1092,369,0.6593713760375977
car,558,363,601,395,0.6393482089042664
car,1115,459,1177,507,0.618892252445221
car,1219,482,1269,535,0.6156101822853088
car,1342,503,1431,561,0.6044459342956543
car,0,694,43,823,0.598313570022583
car,1138,387,1188,421,0.5197160840034485
car,192,903,424,1080,0.4493352770805359
car,704,372,750,407,0.4473171830177307
truck,191,904,425,1080,0.3908529281616211
car,515,416,577,467,0.9045202732086182
car,358,445,441,505,0.8092774152755737
car,1400,639,1541,729,0.802780032157898
car,1051,338,1092,368,0.6834865212440491
car,1660,709,1876,823,0.6823662519454956
car,1163,532,1263,610,0.6741491556167603
car,183,925,416,1077,0.6661662459373474
car,557,364,600,395,0.6491297483444214
car,1216,480,1268,530,0.6175462007522583
car,1338,501,1423,558,0.5831811428070068
car,1114,455,1173,504,0.46750032901763916
car,704,376,749,408,0.43767306208610535
car,1138,387,1186,419,0.34515807032585144
car,1048,323,1092,365,0.337054967880249
car,511,418,574,472,0.9164597392082214
car,352,448,435,509,0.8793477416038513
car,1394,632,1535,722,0.746131420135498
car,1648,704,1856,812,0.6894708275794983
car,1159,529,1259,608,0.6729085445404053
car,555,362,600,395,0.6616688370704651
car,1216,478,1269,527,0.6063981056213379
car,1105,454,1169,501,0.5836924314498901
car,1337,505,1416,554,0.5358082056045532
car,700,378,748,411,0.5175654292106628
car,1050,331,1089,366,0.4796598553657532
car,1139,383,1186,418,0.39797061681747437
car,1150,427,1198,464,0.3646204471588135
car,1719,709,1858,811,0.34487423300743103
truck,173,949,404,1080,0.3444475531578064
car,508,420,571,475,0.895504891872406
car,1638,693,1841,799,0.8112528920173645
car,348,452,432,511,0.7930707335472107
car,1155,527,1251,602,0.7614238262176514
car,1383,629,1525,718,0.7228018641471863
car,1212,473,1267,523,0.6683247089385986
car,699,379,748,412,0.6581684350967407
car,1103,452,1168,500,0.6267967820167542
car,552,367,597,397,0.6078866124153137
car,1334,496,1415,552,0.591505765914917
car,1050,327,1090,365,0.4900997579097748
car,176,974,393,1079,0.39436838030815125
car,1622,686,1826,795,0.8059972524642944
car,502,426,566,477,0.7609989643096924
car,343,455,427,516,0.7487646341323853
car,1373,623,1516,712,0.7487495541572571
car,1151,522,1246,598,0.7446991205215454
car,1208,471,1267,524,0.7050564885139465
car,695,380,747,414,0.703626811504364
car,1102,450,1165,499,0.6866932511329651
car,550,367,595,397,0.6414662599563599
car,1325,492,1410,548,0.6169254779815674
car,1051,331,1090,365,0.5543566346168518
car,174,1002,378,1080,0.5424025058746338
car,184,490,232,550,0.3060707151889801
car,1615,683,1810,784,0.834587037563324
car,1365,618,1500,705,0.8110839128494263
car,335,457,423,521,0.7893306016921997
car,495,428,564,480,0.7807648777961731
car,692,381,744,416,0.7508534789085388
car,1105,445,1163,497,0.7265946865081787
car,547,369,594,398,0.7131556272506714
car,1147,521,1243,594,0.7065961360931396
car,1206,469,1266,520,0.6341075301170349
car,1320,491,1403,545,0.5492751598358154
car,172,1030,365,1080,0.43926364183425903
car,174,502,219,553,0.43925613164901733
car,1051,330,1088,364,0.3196427524089813
car,329,459,417,523,0.8308998942375183
car,490,430,563,483,0.7857879996299744
car,1604,675,1796,774,0.7372834086418152
car,691,382,746,418,0.7315229773521423
car,544,371,589,400,0.6958125829696655
car,1364,612,1490,698,0.6826559901237488
car,1145,516,1238,589,0.681317925453186
car,1319,492,1399,541,0.612603485584259
car,1202,467,1266,515,0.5933055877685547
car,1104,448,1161,496,0.5565273761749268
car,1049,327,1089,363,0.3437112271785736
car,1114,349,1152,378,0.3405417203903198
car,1359,604,1479,685,0.8218074440956116
car,485,432,559,489,0.8025729656219482
car,324,459,412,526,0.791533887386322
car,541,370,588,403,0.7040671706199646
car,689,384,741,418,0.68036949634552
car,1143,513,1234,585,0.6745282411575317
car,1594,669,1781,767,0.6640439033508301
car,1312,483,1396,540,0.6296305656433105
car,1200,465,1265,513,0.5922666192054749
car,1104,444,1159,493,0.45199349522590637
car,157,500,203,563,0.3655838370323181
car,482,434,557,490,0.8144935965538025
car,1350,601,1474,679,0.7999910116195679
car,321,464,407,530,0.7329892516136169
car,539,368,584,404,0.6915433406829834
car,685,383,740,419,0.6740687489509583
car,1310,485,1391,538,0.6651922464370728
car,1587,663,1767,757,0.6420939564704895
car,1198,461,1265,512,0.6406975388526917
car,1140,510,1229,583,0.6263257265090942
car,1099,445,1159,492,0.47647807002067566
car,148,507,199,570,0.3669337034225464
car,479,438,553,494,0.8303124308586121
car,1343,597,1463,675,0.8264029622077942
car,311,462,401,533,0.8099435567855835
car,539,371,583,403,0.7159590125083923
car,1581,658,1753,749,0.647708535194397
car,1134,505,1225,579,0.6366338133811951
car,1309,482,1386,535,0.6273683905601501
car,1194,457,1264,509,0.6204821467399597
car,683,384,739,423,0.5737936496734619
car,1100,440,1159,488,0.5072478652000427
car,708,334,747,364,0.33592185378074646
car,1113,342,1151,374,0.31103742122650146
car,306,465,401,538,0.8936604261398315
car,1339,590,1458,670,0.818202018737793
car,473,438,546,498,0.7339069247245789
car,1570,652,1743,745,0.6874032020568848
car,1133,505,1222,576,0.6479691863059998
car,1306,479,1380,531,0.6239820718765259
car,537,371,581,405,0.6139510869979858
car,683,385,732,426,0.6116973161697388
car,1097,435,1154,483,0.605465829372406
car,1191,454,1261,509,0.5758072137832642
car,1709,1023,1876,1080,0.41465556621551514
car,708,335,746,365,0.3054807782173157
car,299,469,395,541,0.8885142803192139
car,1334,589,1451,665,0.8197983503341675
car,469,445,541,501,0.6731635332107544
car,1097,431,1151,481,0.652961790561676
car,682,386,731,427,0.6450275778770447
car,1302,479,1377,528,0.6321276426315308
car,1552,642,1729,738,0.6286962032318115
car,1128,496,1219,573,0.574951171875
car,1186,454,1256,507,0.5636702179908752
car,535,374,579,406,0.5285704731941223
car,1683,1002,1915,1079,0.3968321681022644
car,1545,639,1715,729,0.8479177355766296
car,293,474,389,546,0.8300833106040955
car,1328,585,1442,660,0.66621333360672
car,466,447,541,505,0.6509701013565063
car,1094,430,1148,481,0.5994100570678711
car,1301,476,1371,526,0.5270348191261292
car,1127,498,1214,566,0.5023856163024902
car,533,376,578,407,0.4602590501308441
car,1659,983,1919,1079,0.4597388207912445
car,1184,454,1256,506,0.4332975745201111
car,679,389,729,428,0.43016159534454346
car,1111,345,1145,370,0.30892413854599
car,288,474,385,547,0.7528817653656006
car,462,452,538,508,0.7404876947402954
car,1537,634,1703,722,0.7236790060997009
car,1323,579,1434,652,0.7165336608886719
car,1640,965,1918,1079,0.609164297580719
car,1124,492,1208,560,0.5493861436843872
car,529,377,575,409,0.4814857244491577
car,1186,451,1254,499,0.48041823506355286
car,1302,475,1367,524,0.47984978556632996
car,1093,430,1148,476,0.4401698410511017
car,677,389,728,429,0.37896642088890076
car,279,482,379,553,0.7611607313156128
car,1321,575,1426,644,0.7603762149810791
car,457,451,532,512,0.6881521344184875
car,1524,626,1692,720,0.6778631210327148
car,1300,469,1366,521,0.625027596950531
car,1092,429,1147,474,0.577584445476532
car,1123,494,1202,557,0.5597601532936096
car,1616,946,1918,1079,0.5105048418045044
car,674,392,723,434,0.4682066738605499
car,527,374,575,409,0.4605397880077362
truck,1131,386,1170,440,0.32880130410194397
car,702,342,738,368,0.31821051239967346
car,1182,447,1252,496,0.3088620603084564
car,452,454,528,516,0.8200013637542725
car,277,483,375,556,0.8070585131645203
car,1311,567,1419,643,0.7521064281463623
car,522,378,571,412,0.7424315810203552
car,1120,489,1200,553,0.6691147089004517
car,1517,625,1681,714,0.6684660911560059
car,1598,929,1917,1077,0.5747542381286621
car,1093,429,1148,469,0.5273645520210266
car,1303,473,1360,518,0.5093182325363159
car,671,393,721,435,0.5001170635223389
car,1178,446,1252,496,0.39169496297836304
car,698,346,734,370,0.3290107548236847
person,913,404,1591,1071,0.8708347082138062
person,1594,491,1826,1079,0.8626232147216797
person,422,628,792,1074,0.7244583964347839
person,815,490,1055,1044,0.7014123797416687
person,160,512,333,676,0.6734855771064758
person,521,427,899,1067,0.6467331051826477
person,1432,460,1645,874,0.6171502470970154
person,1734,346,1919,1071,0.6153552532196045
person,361,570,459,704,0.6060864329338074
person,1581,521,1663,642,0.5773865580558777
person,1758,548,1919,1072,0.4898451566696167
person,2,758,383,1074,0.43584856390953064
person,1260,506,1488,696,0.33476537466049194
person,842,489,1054,917,0.3259214460849762
person,746,514,900,699,0.3075798749923706
person,1260,506,1593,1039,0.30324244499206543
person,911,408,1593,1071,0.8861033916473389
person,1595,490,1823,1080,0.8192493915557861
person,1741,352,1919,1071,0.8069040179252625
person,429,633,803,1077,0.7369577884674072
person,161,513,334,679,0.698319673538208
person,2,646,469,1070,0.683046817779541
person,361,569,463,706,0.6471954584121704
person,846,491,1058,1005,0.6060639023780823
person,1582,520,1663,642,0.6014736890792847
person,1422,458,1643,929,0.5896633863449097
person,532,432,901,1067,0.547960638999939
person,682,479,904,1069,0.5412067174911499
person,1257,509,1449,693,0.3460592031478882
person,741,512,897,705,0.3266964256763458
person,1254,511,1585,988,0.30889615416526794
person,898,409,1596,1071,0.897532045841217
person,1737,351,1919,1072,0.838051974773407
person,1595,495,1818,1072,0.805953860282898
person,434,634,805,1077,0.7654213905334473
person,857,494,1058,943,0.6930021643638611
person,164,515,336,680,0.6767404079437256
person,1416,460,1645,910,0.6283270120620728
person,0,638,472,1072,0.6274170875549316
person,1584,521,1664,642,0.6036200523376465
person,363,568,465,706,0.5875206589698792
person,689,523,927,969,0.565706729888916
person,531,437,905,1068,0.5475382804870605
person,1250,506,1450,697,0.4783320128917694
cell phone,1736,869,1851,914,0.4321211874485016
person,866,512,946,680,0.3009795844554901
person,892,411,1601,1071,0.9111259579658508
person,1728,350,1919,1073,0.8131055235862732
person,1596,493,1817,1072,0.8021218776702881
person,437,650,809,1078,0.7667983770370483
person,165,516,338,680,0.7170817852020264
person,861,498,1060,942,0.7140491008758545
person,1414,460,1645,919,0.6392030119895935
person,1251,510,1449,699,0.6170926690101624
person,1586,519,1664,642,0.6052390933036804
person,366,568,470,713,0.5987849235534668
person,0,641,476,1073,0.5965231657028198
person,695,530,927,953,0.5661590099334717
person,463,446,911,1067,0.5190775394439697
person,732,511,902,711,0.37251245975494385
cell phone,1724,867,1838,916,0.31285858154296875
person,897,417,1600,1072,0.9052556157112122
person,1715,349,1919,1073,0.812597930431366
person,1597,492,1818,1072,0.8001859188079834
person,441,635,814,1078,0.7939640879631042
person,166,516,337,678,0.7279700636863708
person,861,502,1059,950,0.6921000480651855
person,0,626,482,1072,0.6318248510360718
person,1411,459,1641,1059,0.6145545244216919
person,1586,520,1664,642,0.589134156703949
person,544,449,913,1069,0.5750580430030823
person,1249,511,1451,702,0.5737980604171753
person,369,568,471,714,0.572490930557251
person,681,512,919,1080,0.4046528935432434
person,704,516,925,952,0.39951589703559875
person,734,510,904,716,0.3863014280796051
cell phone,1716,869,1827,910,0.3407304286956787
person,1412,460,1640,862,0.3015768229961395
person,904,425,1599,1071,0.9036678075790405
person,1702,345,1919,1073,0.8093055486679077
person,1598,492,1817,1073,0.7953077554702759
person,446,631,818,1078,0.7839023470878601
person,168,516,338,680,0.7396323680877686
person,858,504,1061,948,0.7005254030227661
person,1411,459,1641,1060,0.634227454662323
person,1585,521,1664,642,0.5973467826843262
person,541,453,916,1072,0.5907227396965027
person,370,567,477,716,0.5629529356956482
person,0,627,490,1071,0.4816294312477112
person,1248,509,1447,702,0.42137429118156433
person,710,509,926,945,0.38850098848342896
person,688,509,920,1070,0.31037941575050354
person,907,427,1598,1071,0.9053070545196533
person,1599,493,1820,1072,0.7929489016532898
person,442,613,822,1073,0.7872579097747803
person,1698,342,1919,1073,0.7863044738769531
person,166,517,341,683,0.7335708737373352
person,862,504,1060,941,0.7323331832885742
person,1410,460,1641,1058,0.6254726052284241
person,558,454,919,1068,0.6238065361976624
person,1585,522,1663,642,0.58122718334198
person,370,566,481,756,0.48535892367362976
person,716,508,924,934,0.3400923013687134
person,724,508,906,747,0.3018590211868286
person,0,620,489,1071,0.30176469683647156
person,905,430,1597,1071,0.9088579416275024
person,1690,338,1919,1074,0.8036529421806335
person,571,452,919,1070,0.7898910045623779
person,1600,493,1824,1072,0.7832064628601074
person,417,612,828,1072,0.7777129411697388
person,866,504,1060,939,0.7360581755638123
person,167,517,346,689,0.6488961577415466
person,1408,461,1641,1059,0.6470135450363159
person,1586,522,1662,642,0.5719692707061768
person,373,577,484,759,0.5581516623497009
person,721,512,892,772,0.429046094417572
cell phone,1685,851,1769,900,0.3651787042617798
person,1243,507,1550,820,0.32245907187461853
person,903,433,1595,1071,0.9097403287887573
person,1688,335,1919,1074,0.8122419118881226
person,1600,493,1827,1072,0.7992498874664307
person,574,450,921,1071,0.7936939001083374
person,415,610,831,1072,0.7906982898712158
person,863,500,1060,931,0.732273280620575
person,172,518,351,693,0.6757724285125732
person,1407,461,1641,1061,0.653057336807251
person,359,568,484,757,0.6219186186790466
person,1586,522,1662,642,0.5536253452301025
cell phone,1679,852,1755,896,0.47748035192489624
person,736,513,876,753,0.4593992829322815
person,807,534,913,706,0.3449564576148987
person,1239,500,1533,809,0.31099042296409607
person,1241,501,1420,706,0.30626651644706726
person,899,438,1594,1071,0.9168762564659119
person,418,607,832,1072,0.8361157774925232
person,1668,335,1919,1073,0.8335182070732117
person,587,446,924,1069,0.8068169355392456
person,1599,494,1821,1072,0.8056612610816956
person,868,498,1058,912,0.7139192223548889
person,175,518,354,694,0.7092902064323425
person,1403,461,1641,1059,0.664352297782898
person,1587,522,1663,642,0.5561785697937012
person,362,570,485,762,0.5549743175506592
person,1234,492,1530,793,0.5002439022064209
person,802,533,914,713,0.4174412190914154
person,0,611,450,1071,0.4071893095970154
cell phone,1668,850,1758,896,0.3149665296077728
person,735,519,887,757,0.30553117394447327
person,913,404,1591,1071,0.8708347082138062
person,1594,491,1826,1079,0.8626232147216797
person,422,628,792,1074,0.7244583964347839
person,815,490,1055,1044,0.7014123797416687
person,160,512,333,676,0.6734855771064758
person,521,427,899,1067,0.6467331051826477
person,1432,460,1645,874,0.6171502470970154
person,1734,346,1919,1071,0.6153552532196045
person,361,570,459,704,0.6060864329338074
person,1581,521,1663,642,0.5773865580558777
person,1758,548,1919,1072,0.4898451566696167
person,2,758,383,1074,0.43584856390953064
person,1260,506,1488,696,0.33476537466049194
person,842,489,1054,917,0.3259214460849762
person,746,514,900,699,0.3075798749923706
person,1260,506,1593,1039,0.30324244499206543
person,911,408,1593,1071,0.8861033916473389
person,1595,490,1823,1080,0.8192493915557861
person,1741,352,1919,1071,0.8069040179252625
person,429,633,803,1077,0.7369577884674072
person,161,513,334,679,0.698319673538208
person,2,646,469,1070,0.683046817779541
person,361,569,463,706,0.6471954584121704
person,846,491,1058,1005,0.6060639023780823
person,1582,520,1663,642,0.6014736890792847
person,1422,458,1643,929,0.5896633863449097
person,532,432,901,1067,0.547960638999939
person,682,479,904,1069,0.5412067174911499
